,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.4785311414382146
6,1.44112371224616
7,3.144018775481195
8,5.149411311169426
9,7.569984074754536
10,8.760687639591044
11,9.413092949415061
12,5.839318026111105
13,8.600925442914141
14,0.006123028600542943
15,5.6289806572314
16,3.163234248523375
17,0.7868035674880922
18,0.4550485164215075
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,30.0
26,30.0
27,30.0
28,0.0
29,30.0
30,0.0
31,0.0
32,30.0
33,30.0
34,0.0
35,30.0
36,0.0
37,30.0
38,30.0
39,30.0
40,0.0
41,0.0
42,30.0
43,30.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,10.0
50,0.0
51,0.0
52,10.0
53,0.0
54,10.0
55,10.0
56,10.0
57,10.0
58,10.0
59,0.0
60,10.0
61,10.0
62,0.0
63,10.0
64,10.0
65,10.0
66,0.0
67,0.0
68,10.0
69,10.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,7.951225966576287e-06
78,0.015917085062741938
79,1.1843221132340742
80,2.6171412496686215
81,3.7846982084210112
82,4.376615372908744
83,4.6895248276809705
84,4.687227101925369
85,4.310419204823265
86,3.7225957081075727
87,2.814484739132598
88,1.5829412465470984
89,0.6633604935387584
90,0.22956565175079383
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.1264249882951361
102,0.3602810550853768
103,0.8485154874286681
104,1.4354925254358566
105,1.8193080915313367
106,2.190178461960468
107,0.725348481240404
108,2.343541233680345
109,2.0775783957462153
110,1.8613091730890254
111,1.399914423560158
112,0.7914704388163889
113,0.11718630284022391
114,0.11691294394509759
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.4404848646422528
126,1.297011883882578
127,3.0372944035958795
128,3.7630380692133887
129,6.795413222585883
130,7.884354660539599
131,8.473942728043056
132,8.436943272750575
133,7.758813206804485
134,6.700713004548199
135,5.054357282992928
136,2.8480515463595726
137,1.1940352165695833
138,0.4177604007329308
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.07591700792352686
150,0.0006339615880851853
151,0.2269724871598997
152,0.8602641555098085
153,1.127652316918439
154,1.3141070770657701
155,1.3148274260707644
156,1.406165546576566
157,1.1675396945422851
158,1.116772428121922
159,0.8443470985631725
160,0.47488228956326145
161,0.199009501290996
162,0.06703664080111355
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.027582245905101388
174,6.044205100863564e-07
175,0.25004317732559533
176,0.5925588150465844
177,0.002863990277214512
178,2.6208253826709438e-05
179,0.0023989769877985623
180,3.5351361783241746
181,0.01997814104937845
182,7.439113663844247
183,1.48947520983711e-12
184,0.0026486219824053414
185,0.5399264411191678
186,0.01260325935895551
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.2530487424456914
246,0.7046450732705911
247,0.5127088631693257
248,0.25384381343937834
249,0.0017258240948687664
250,0.0037415510136957764
251,0.01822113552045934
252,2.922710962138808e-10
253,3.258715849518978e-05
254,2.2638114827167044e-05
255,5.589483852208588e-06
256,1.8870579165941592e-07
257,4.510764870624406e-06
258,0.004260236139438184
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.00010335854069290495
270,2.4081290239674757e-08
271,7.730298623442877e-10
272,6.1181433252954776e-09
273,0.07390392472660334
274,7.51843032276156e-13
275,1.628524500360316
276,7.231742847491063e-05
277,0.0776475002446646
278,2.217448447083825e-11
279,0.007330740748062059
280,2.788100571526897e-07
281,0.21449619931159009
282,1.8415824420969784e-14
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.01501718396673124
294,1.117422154806036e-09
295,0.01736135393023064
296,1.4047350443810211
297,0.02015003594268716
298,0.00028780252079130264
299,5.7195137515009264e-09
300,6.551124117493146e-05
301,1.8762685627393694e-08
302,1.8652110966854707e-08
303,0.011725308516671973
304,0.0012430370956275638
305,2.1791176946672763e-05
306,0.0031261974694861694
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,1.779705410820398e-10
318,0.21553468591191483
319,0.2821368057611193
320,0.0010313634225934676
321,0.00827489283632099
322,1.1095990792853172e-10
323,0.09749636288966568
324,2.584088724111311e-06
325,0.1255958430522448
326,1.3075744798030087e-05
327,2.1761481505677693e-11
328,1.410126055367833e-07
329,9.298117831235686e-14
330,0.003111125565955955
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,49.95820172835429
337,15.709049726376568
338,21.045101271864585
339,16.52841916939664
340,36.11517890984138
341,2.178757783847253
342,28.791605978328253
343,46.70529878615251
344,13.78792841080734
345,9.905356077790668
346,24.523646695938375
347,11.711793724682375
348,49.41681296724586
349,0.9944297335539432
350,45.14123715418148
351,26.04940769483523
352,49.99999889928232
353,49.996775030363466
354,49.99999996568926
355,49.999990123375255
356,49.99999974299733
357,49.999898148146954
358,49.999999317151584
359,49.999988891299054
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,0.0
369,0.0
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,2.25993744869073
385,1.1458602276286318
386,2.400391492995401
387,1.5364777425273074e-09
388,0.4493961433506372
389,5.094430340482018e-07
390,2.30558535681321
391,0.0002113020246890538
392,0.128411019761494
393,3.2086814906367573
394,2.3297643226618673e-07
395,0.020957885889701863
396,0.8864128683534844
397,0.05784187492238203
398,3.2430430788846606e-06
399,0.41166711691510777
400,1.5077081832090489
401,0.19113066055473327
402,2.6736598880133213
403,0.7249032399374544
404,3.4901351756708863
405,3.301465256899629
406,1.9185003225144488
407,2.828867671738857
