,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.5021642329697946
6,1.441124316666499
7,3.3940616620726924
8,0.8814742383012706
9,7.572848030069244
10,8.760713841252745
11,9.41542844551944
12,9.37445420443341
13,8.620903551832715
14,7.329254743368719
15,5.628521235744057
16,3.16588287050578
17,1.3267300069250885
18,0.46740025336843416
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,30.0
25,30.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,30.0
32,30.0
33,30.0
34,30.0
35,30.0
36,30.0
37,30.0
38,30.0
39,30.0
40,30.0
41,30.0
42,30.0
43,30.0
44,0.0
45,30.0
46,0.0
47,0.0
48,0.0
49,10.0
50,10.0
51,10.0
52,10.0
53,0.0
54,0.0
55,0.0
56,10.0
57,0.0
58,10.0
59,10.0
60,10.0
61,0.0
62,10.0
63,0.0
64,10.0
65,10.0
66,0.0
67,10.0
68,10.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,3.1506611895952133e-16
78,0.7129809783887852
79,1.697030976401173
80,2.870985063107878
81,3.7864229500157998
82,2.8722465855652146
83,4.7003239124538
84,1.728557006528506
85,4.310412892752813
86,3.7220192854247056
87,0.5817447903915621
88,1.5828495466590426
89,0.6633635623672067
90,0.233816395677228
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.12652466711772362
102,0.3581102278630521
103,0.02993855522209039
104,1.4353136487565141
105,1.89321201625794
106,2.1680956502452067
107,0.0018998461414405185
108,2.3436135507121048
109,2.155225895990838
110,1.86130917310701
111,1.4070037838959213
112,0.7914707171163331
113,0.33168243765082495
114,0.11023972140945397
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.45494190622504427
126,1.2970118849999877
127,2.6896096035513635
128,5.161518965086701
129,6.8143700589883895
130,7.8846314259901344
131,8.47394273376257
132,5.613349132776985
133,7.748301984463002
134,6.700673399301499
135,5.06456531245637
136,2.8489952312032556
137,1.1671106545911916
138,0.42088659818902824
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.07515022112132541
150,0.2161686474971902
151,0.5091092929196074
152,0.7634844867293331
153,1.1359272097546562
154,1.127447357814439
155,1.377820429134482
156,1.4061663207879318
157,1.29041175442765
158,1.1167855038026562
159,0.84422021764587
160,0.4748824302377361
161,0.19372211967723818
162,0.03855615662383098
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.003949154373521391
174,1.709743457922741e-13
175,2.9073409768543e-07
176,4.860495887914739
177,3.4962506667568505e-08
178,6.592125956217387e-09
179,6.34808834192313e-05
180,1.8687273950490635e-12
181,3.213080468356111e-08
182,0.11598194907607073
183,0.0004594214888324899
184,0.0
185,1.6821715131953852e-09
186,0.0002515224120288595
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.2530566936716577
246,0.007581179944547878
247,2.226885342793139e-12
248,1.2168044349891716e-13
249,1.0825000802405782e-06
250,1.5081103383572252
251,0.007422050747630138
252,2.9586700956891336
253,3.889922894639852e-05
254,0.0005990607976942286
255,2.232745538224888
256,9.188859384745562e-05
257,1.4419364222639786e-06
258,9.492213004003158e-06
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,3.679718105387142e-06
270,0.00217085130361494
271,0.8185769329796075
272,0.00017888279748579095
273,0.0
274,0.02208281171601323
275,2.3519731354592794
276,3.967151052108875e-10
277,4.1744385725905886e-14
278,4.189981694935341e-12
279,0.00024138041229870844
280,5.101129518791936e-10
281,6.45009890498649e-08
282,0.006673222535662035
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0005601423839397546
294,1.2434497875801753e-14
295,0.3650461539747467
296,0.006254148507708557
297,0.0011931995401806006
298,1.1037070255959236e-05
299,0.0
300,2.823659651214765
301,0.010511241104167901
302,3.9623898810958735e-05
303,0.0015172790532300695
304,0.0002993522519445513
305,0.026946353155338443
306,1.3388734565467075e-11
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0007667869801719907
318,2.8098079418725774e-12
319,1.4116485758108865e-12
320,0.09781103220306886
321,1.0369483049998962e-13
322,0.18665971936229098
323,0.0345033598259481
324,1.8098773582053695e-06
325,0.002723783166879823
326,6.406386532376018e-11
327,0.00012688093906398912
328,3.3813091215861846e-10
329,0.005287381613850811
330,0.03159160974323852
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,37.21374972320348
337,14.097371587724362
338,41.08879040783832
339,6.292376266985579
340,7.821131930647983
341,38.50798369325698
342,36.034072507869354
343,20.343874260422446
344,45.99978378621914
345,0.0
346,8.353317788457453
347,0.0
348,29.594831872732406
349,3.3963628364753724
350,0.32628996562843327
351,17.803755832197062
352,25.648526309114317
353,31.365218209934763
354,49.30672797435908
355,49.99999274767062
356,49.999998268298434
357,47.98123824805789
358,49.999995952234336
359,49.99999406699663
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,0.0
369,0.17336594989164666
370,0.0
371,20.288218933194308
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,4.65742569388299e-12
385,0.3924298575449868
386,2.4056308428384696
387,0.0174199003891274
388,0.06137737440414355
389,0.014829539040637645
390,0.09675317172864392
391,0.0004968947243676276
392,4.839362507869674e-08
393,1.8847408019615627e-17
394,0.0011001271438100568
395,0.00025876065088962754
396,2.0236270378112895
397,2.34252001888658
398,0.00975379856403018
399,2.959688473997237e-09
400,6.593150262276258e-12
401,3.4244331431137867
402,0.09811388343611832
403,0.0963332550125097
404,2.393630481659912
405,4.972204610087466e-08
406,3.0053592491288144
407,2.828777997876695
