,objFn_best,objFn_avg
0,4377.964475088829,151139.33067098472
1,4377.964475088829,127784.4339307881
2,4234.296959165937,91078.66260822881
3,4234.296959165937,64390.45848455151
4,4156.474737044673,44368.83390767851
5,4149.817897641018,27674.769300467826
6,4149.817897641018,7680.5198171655165
7,4140.19986901439,4323.625422637518
8,4069.7952847972047,4267.341600007422
9,4069.7952847972047,4220.360964452359
10,3899.7302962406798,4167.80112103294
11,3884.775456769354,4110.01259824397
12,3884.775456769354,4090.12891742896
13,3884.775456769354,4044.746986033919
14,3825.8183134875935,3984.6987633917042
15,3799.7579974485543,3938.9517452078017
16,3749.041796574095,3904.599292172043
17,3661.4001682437042,3861.1321746150684
18,3661.4001682437042,3835.7094973336348
19,3616.523624125977,3785.361863120492
20,3608.735267726854,3743.9140609806054
21,3417.592414363176,3705.605755159538
22,3417.592414363176,3648.129123450534
23,3417.592414363176,3621.8289537966916
24,3417.592414363176,3585.632973761139
25,3380.2846912776795,3540.432511121529
26,3380.2846912776795,3496.319206660656
27,3380.2846912776795,3470.433620000813
28,3285.0304087605796,3427.860373151289
29,3285.0304087605796,3400.765902197805
30,3285.0304087605796,3368.20668421378
31,3237.9961216353026,3335.087574463037
32,3196.6286639324253,3302.490893984984
33,3196.6286639324253,3279.8911744045895
34,3196.6286639324253,3258.8590479267828
35,3165.7178158381444,3241.257328846908
36,3129.45112002422,3225.7395606406517
37,3094.1235970720595,3201.501497919013
38,3094.1235970720595,3178.3580468368655
39,3083.0336289726174,3159.9136922587763
40,3023.905296573695,3135.597916493555
41,3023.905296573695,3117.973454628088
42,3014.899042252106,3098.590257945543
43,3005.5721202597038,3082.458200171474
44,2984.11537203368,3062.566450734245
45,2959.516993854053,3041.8483014383614
46,2947.466451660988,3027.4128641292027
47,2928.6830221860137,3014.0177373152565
48,2902.454588629619,2989.004134203224
49,2893.6414140506295,2966.922677815369
50,2890.795617690774,2947.613551819939
51,2856.959663360411,2930.408166470891
52,2855.869742945038,2914.750615929534
53,2831.5302568598845,2898.0224926270807
54,2805.715654731349,2881.5495618173645
55,2756.460894798527,2858.5606675166046
56,2710.3274412406845,2839.4019060727087
57,2704.3401809382804,2820.996890001747
58,2704.3401809382804,2804.738768263349
59,2704.3401809382804,2781.9744449473187
60,2647.311131949327,2764.6770846215927
61,2647.311131949327,2749.4926763023877
62,2638.889099775873,2730.8280367770235
63,2608.4020203336136,2704.995600536813
64,2597.381310717463,2682.3009068499573
65,2571.5241645133697,2657.5289661888028
66,2547.972221709799,2639.0137574025343
67,2547.972221709799,2620.3676915765736
