,objFn_best,objFn_avg
0,4355.89092797326,177803.28991180274
1,4355.89092797326,94490.88502720214
2,4251.167765867671,54495.555829729914
3,4187.9349176768765,21170.250000964028
4,4084.8804168191646,14429.593955754372
5,4084.8804168191646,4410.569255805112
6,4065.009937526028,4354.180941706214
7,4021.4270908495982,4313.6128082581645
8,4021.4270908495982,4264.6345717648555
9,4021.4270908495982,4186.456844993071
10,4021.4270908495982,4169.047153677102
11,3931.7291476880487,4101.625996859194
12,3931.7291476880487,4068.5959899802183
13,3860.8543650425413,4032.7325594565723
14,3779.9694581100393,3999.1226630482706
15,3779.9694581100393,3971.769780492728
16,3779.9694581100393,3942.5429814698477
17,3779.9694581100393,3926.744565722023
18,3723.5280905191607,3906.3085851982455
19,3644.016419120735,3862.062559895581
20,3617.3540990847796,3820.8974788491832
21,3514.513495600927,3776.0418198328134
22,3514.513495600927,3710.866566458205
23,3465.528297349683,3667.8108493497707
24,3465.528297349683,3641.350192202513
25,3450.5796978588633,3604.301848177698
26,3450.5796978588633,3561.315597378935
27,3414.2357496098202,3527.1434897544127
28,3414.2357496098202,3500.6299961999807
29,3340.5068055122006,3469.453353718322
30,3340.5068055122006,3457.93960635864
31,3340.5068055122006,3443.960691143922
32,3340.5068055122006,3430.246172633078
33,3281.1451785472627,3406.6958247370358
34,3281.1451785472627,3387.4527097115106
35,3278.0774452145515,3366.940531825384
36,3230.0269848208045,3342.5950580996437
37,3220.378432708651,3320.229596185136
38,3205.224743994735,3305.4018698021578
39,3170.6379646373757,3293.8676340673815
40,3170.6379646373757,3276.326128653449
41,3086.949953904122,3247.7627763398996
42,3086.949953904122,3229.8507222895346
43,3086.949953904122,3215.261144830626
44,3058.5720714678146,3191.8403869581816
45,3048.33715968152,3164.9250791530985
46,3043.8636580787675,3132.6652259290277
47,2988.2798793073393,3099.77259627661
48,2988.2798793073393,3073.352277190778
49,2987.750688556311,3050.9836206642008
50,2959.7487722214923,3030.5045356221867
51,2934.2013992118514,3015.900549338094
52,2881.7267591471295,2997.6427761037794
53,2881.7267591471295,2987.477322994813
54,2881.7267591471295,2968.2877919316006
55,2881.7267591471295,2938.570354653192
56,2864.704107166878,2924.6527731144593
57,2852.0794392582534,2909.9333608369802
58,2834.3488397610636,2897.047515034753
59,2761.8981111634116,2873.482536763816
60,2760.8138546301593,2854.4085897332916
61,2760.8138546301593,2837.5036900033197
62,2743.3825609908636,2808.857428431903
63,2730.3003690171104,2795.032400058622
64,2730.3003690171104,2783.2486119724895
65,2668.37646045663,2760.9927478469426
66,2668.37646045663,2750.633213637433
67,2668.37646045663,2736.3752720049843
68,2663.31316690733,2725.5937132726463
69,2663.31316690733,2712.05601417177
70,2663.31316690733,2706.440462786248
71,2641.588598172794,2694.4499576481335
72,2623.835932460438,2684.8168194764016
73,2607.170839090227,2670.3967041945552
74,2578.159934667238,2655.907889540233
75,2578.159934667238,2642.726387218674
76,2578.159934667238,2634.3843665429877
77,2566.4531987555524,2622.0802541392627
78,2540.293593324646,2606.103704162485
79,2540.293593324646,2592.173342485227
80,2514.0530904608154,2578.0909075585146
81,2511.766758204375,2567.5676789908566
82,2502.4335953802197,2548.418921807229
83,2479.1200163735125,2532.9784484637025
84,2464.803721577077,2518.9964486961644
85,2464.803721577077,2506.566722118905
86,2458.7588322016713,2497.2208401599346
87,2449.2779078195135,2486.9420285544397
88,2446.81954165733,2478.847320973732
89,2424.1883757937676,2469.901767752037
90,2424.1883757937676,2461.8623354462534
91,2395.6399688241463,2452.173723885508
92,2381.0057629331,2438.1527343369817
93,2381.0057629331,2429.205509739516
94,2381.0057629331,2417.9220112284916
