,objFn_best,objFn_avg
0,4142.085483058583,157805.96165986173
1,4142.085483058583,81120.38634762786
2,4142.085483058583,57748.30035913665
3,4129.544013684224,41048.73103282471
4,4125.127158703472,14328.137218876573
5,4094.7836038149408,10981.872185892758
6,4094.7836038149408,4313.900193930064
7,4048.3596366249744,4274.92084998355
8,4038.4460995229697,4244.976693862228
9,4038.4460995229697,4196.299279689067
10,4038.4460995229697,4176.961395131286
11,3966.845452125201,4133.098902489556
12,3966.845452125201,4098.804421130615
13,3913.4847188908802,4056.0590864265514
14,3885.4947253186588,4029.9484120733196
15,3866.23149451481,3998.4462740709514
16,3726.6295450556045,3970.38119919949
17,3726.6295450556045,3946.8202389924063
18,3704.52567573466,3898.9812256847144
19,3704.52567573466,3877.573286587545
20,3704.52567573466,3864.9805597022414
21,3655.0119506688284,3828.3728664712407
22,3572.4900331230792,3794.631675285707
23,3512.0173483675303,3771.9086473308184
24,3512.0173483675303,3754.5913650119014
25,3512.0173483675303,3722.311615937329
26,3433.1747034726714,3676.702267206739
27,3433.1747034726714,3639.7812675099517
28,3433.1747034726714,3594.377826654529
29,3370.556444936224,3572.191413570298
30,3370.556444936224,3523.3956794587702
31,3370.556444936224,3499.8018304815478
32,3370.556444936224,3465.7266710715908
33,3319.950163124439,3439.240461713623
34,3290.753607042159,3419.025336419704
35,3239.6153836464846,3398.0398812526346
36,3239.6153836464846,3383.171128097091
37,3239.6153836464846,3356.705610410519
38,3233.7124850835685,3340.9581805719736
39,3208.0802750963294,3320.3096574160463
40,3178.953943552934,3298.457322923557
41,3159.2337846697073,3275.7575723355235
42,3128.295882556991,3245.2887863674187
43,3124.9073013908023,3224.151034514905
44,3124.9073013908023,3202.815665213553
45,3115.2453785725747,3190.1911346401953
46,3098.1071852365067,3174.057094160403
47,3098.1071852365067,3161.625947674277
48,3089.716978053606,3147.061268968692
49,3030.0586126456797,3127.3352186962647
50,3030.0586126456797,3108.891686431306
51,3015.1811795034064,3090.412968320414
52,2936.2962308329434,3065.1986149260397
53,2936.2962308329434,3053.205255784125
54,2934.363451101465,3032.047200930613
55,2840.486782189175,3008.6664016514073
56,2840.486782189175,2997.868016809031
57,2840.486782189175,2982.3321317914433
58,2840.486782189175,2972.6404433851744
59,2710.713576785331,2945.7599067262954
60,2710.713576785331,2892.135022956963
61,2663.0028212081847,2855.995544765406
62,2629.0644614944163,2805.355587754718
63,2629.0644614944163,2768.702307160043
64,2612.2286878083933,2707.463218659998
65,2609.8604844853016,2682.331119094078
66,2584.899241721248,2652.6984538182737
67,2584.899241721248,2635.994070013594
68,2568.18637970028,2614.7024391552704
69,2539.9709559435696,2598.314809412857
70,2529.9917472593665,2584.156778799546
71,2505.029341988342,2574.2825213686606
72,2490.7321199366083,2558.679900442022
73,2490.7321199366083,2542.929451669549
74,2475.6669726448836,2529.232276440069
75,2432.6645868861674,2517.919314945321
76,2432.6645868861674,2507.5067523301163
77,2432.6645868861674,2491.0136663234402
78,2427.4799253855563,2479.6751081118323
79,2407.281096598174,2465.3603194960874
80,2398.8259842125544,2445.2150509265584
81,2383.9858699306014,2432.593899030663
82,2374.88080694482,2423.3515867345063
83,2357.4263904903523,2405.699462618761
84,2352.035366018202,2392.513059496772
85,2347.8499351165074,2382.2642228403834
86,2347.2298938570198,2373.8170566238937
87,2326.4594052093494,2365.744250394703
88,2326.4594052093494,2357.502706527573
89,2322.3213347032065,2352.4349465729756
90,2303.4720523943724,2342.0584917952947
91,2303.4720523943724,2328.884880536015
92,2303.4720523943724,2320.7412259431335
93,2296.6338299397535,2315.869721164418
94,2283.8373763345035,2312.8230758235586
95,2279.0620077242916,2309.265082567651
96,2263.580931919822,2300.018889936976
97,2254.5504362879487,2292.4675164594573
98,2250.563900781846,2287.5426016108536
99,2240.956022046668,2279.8952965351777
100,2240.956022046668,2272.2725664647423
101,2234.592850877294,2264.337365216804
102,2233.2801010252633,2256.919577768339
103,2176.1307127833775,2250.7376641766664
104,2175.988159207644,2243.004734231979
105,2175.988159207644,2234.1705404853815
106,2174.2152769600066,2221.434043120472
107,2174.2152769600066,2211.9094584623203
108,2151.0670603316494,2194.6815675509633
109,2151.0670603316494,2181.766183768146
110,2140.1712194851307,2172.708554696627
111,2140.1712194851307,2163.147494588391
112,2135.866671554686,2155.6718359453794
113,2116.2310395465156,2149.5153557622675
114,2116.2310395465156,2142.038078632718
115,2116.2310395465156,2136.786585659519
116,2090.648775623615,2127.3822457782658
117,2083.0043811264104,2117.13892944769
118,2081.2905686617314,2106.728590755335
119,2081.2905686617314,2098.5992414860034
120,2063.2458759902916,2092.0850877865064
121,2055.918770879266,2086.492203862848
122,2050.7580775709785,2079.56702991605
123,2034.5974017581188,2072.229201791156
124,2033.2328158427915,2064.398128857282
125,2031.3428401469153,2056.8094031897313
126,2026.2550855941877,2050.5691342249156
127,2012.100232257591,2039.4476769606872
128,1985.6994745302936,2029.617667241086
129,1985.6994745302936,2019.554850191318
130,1982.2149518262595,2011.5957145261625
131,1975.2553699474772,2004.6351498086171
132,1971.4136474445907,2001.4455977674327
133,1971.4136474445907,1994.1663418214491
134,1965.9899985573213,1985.2503925286633
135,1953.6606036012756,1978.470776099462
136,1950.3916992683578,1972.1726347416457
137,1946.8681198486981,1967.277711723651
138,1938.0627549806466,1961.0767348122295
139,1929.3257428173035,1956.9657223700706
140,1910.3188549464785,1948.989601680069
141,1882.8468571628835,1942.14011111594
142,1882.8468571628835,1937.288130191282
143,1882.8468571628835,1929.6611091718898
144,1869.1231486369156,1922.3510795631207
145,1869.1231486369156,1913.7108261442106
146,1868.057670370686,1906.55109330695
147,1868.057670370686,1900.678739188573
148,1860.5451052755711,1892.947744625589
149,1860.5451052755711,1883.4063767995926
150,1856.0326497639007,1878.9273998876545
151,1850.0082827368412,1870.8668360054282
152,1850.0082827368412,1865.134283444738
153,1844.2208840441506,1859.8832069923783
154,1820.6910279957417,1854.7340004490823
155,1820.6910279957417,1848.5424182132965
156,1820.6910279957417,1844.3806876700096
157,1816.962902143295,1838.1950791667323
158,1808.3958452664178,1831.8275361107821
159,1805.5646839833923,1823.333620789968
160,1795.5186539570375,1817.8620260283612
161,1790.9182712903926,1811.4108553506717
162,1777.5240590659469,1803.5485936242071
163,1775.216217668229,1795.9984025607662
164,1769.1166208821883,1788.5295368355316
165,1769.1166208821883,1783.8845146625245
166,1769.1166208821883,1780.431337391403
167,1759.218709673889,1775.1478204612256
168,1753.3548535286652,1768.5633692271197
169,1739.646292169332,1761.8427373847842
170,1724.0200042653303,1757.7177553367635
171,1723.5096111306023,1750.9580168018583
172,1723.5096111306023,1746.3956749691044
173,1720.2759920962305,1739.3432798209449
174,1714.9633773796866,1735.6336489565451
175,1710.3060195114724,1727.7660301186393
176,1709.6374088119126,1724.4267731984835
177,1703.834969146033,1721.0329044798734
178,1696.4641892427837,1717.082289126444
179,1692.5905184420096,1711.0156758147355
180,1682.378712573719,1707.3033508428243
181,1682.378712573719,1701.747473897676
182,1682.378712573719,1696.9470994241628
183,1676.4800574958745,1693.5487701960815
184,1662.513018962964,1689.5048982305934
185,1662.513018962964,1684.370557313502
186,1661.4307145408698,1679.5093842890815
187,1661.4307145408698,1675.7447781576566
188,1657.2533584758958,1670.760245194609
189,1652.0132629042173,1667.263309367015
190,1642.6762063647977,1663.6114617640728
191,1642.6762063647977,1658.9694001723362
192,1632.5640052343902,1655.0087413182011
193,1632.5640052343902,1650.430789002564
194,1627.5072935911708,1645.950773026027
195,1625.68222882879,1642.1905487675283
196,1625.68222882879,1640.1921708327054
197,1625.5390206392992,1635.761771995455
198,1622.3129184196307,1632.1021977932587
199,1622.1777867730243,1629.5060097519276
200,1615.7104117857139,1627.0852704483425
201,1611.273956213974,1622.8370307780424
202,1605.9955076363788,1619.8490457606226
203,1591.083731428671,1617.2918886362772
204,1591.083731428671,1613.7567916778669
205,1591.0321107998893,1609.0362334865924
206,1585.806406486386,1604.6686974658905
207,1573.2498265715953,1600.5605239965907
208,1573.2498265715953,1598.1263199649113
209,1573.2498265715953,1596.4606264413774
210,1573.2498265715953,1591.254103907736
211,1572.512258485094,1586.6775495289853
212,1569.1906226522883,1582.7273077213222
213,1563.1641146549155,1579.7842609062254
214,1563.0747524887217,1575.427693918464
215,1558.7469021189086,1572.5377494159998
216,1553.924897834004,1568.3411695479595
217,1548.2195507326046,1565.1070836531449
218,1547.2093600910944,1561.299927338019
219,1547.2093600910944,1558.4842479380964
220,1544.5748280279,1555.4661478742576
221,1544.5748280279,1552.5527793592128
222,1542.954720657012,1550.1730954497957
223,1542.954720657012,1548.2152960938568
224,1540.0623080322423,1546.8506540841267
225,1539.220538102601,1546.0195060879914
226,1536.4254709401573,1544.8419960623178
227,1535.8758766335607,1543.9467103521022
228,1535.8758766335607,1542.7178726851914
229,1531.2748744324824,1540.9112516190796
230,1526.560519627573,1538.1871991874948
231,1525.4980134793316,1536.4479354670113
232,1525.2038007773187,1534.7837183096808
233,1519.6548519754779,1531.5120514617454
234,1519.6548519754779,1529.8352866746818
235,1516.2977752685922,1526.4796070072846
236,1509.9918758502977,1522.5148900070662
237,1507.5043796157186,1519.8515182866502
238,1503.6935514782579,1516.892533598566
239,1494.8190638021993,1513.0961735632502
240,1494.8190638021993,1509.8580255686938
241,1490.4780083035173,1506.3936431099876
242,1490.3110769862253,1503.9252192463298
243,1490.3110769862253,1501.4492683353517
244,1490.3110769862253,1499.059621910523
245,1487.1580854388515,1496.539699468996
246,1487.1580854388515,1494.0328022433891
247,1484.1036857430765,1491.519273419653
248,1483.0874131240391,1490.416621581189
249,1483.0874131240391,1488.4480896221319
250,1482.8743351116161,1487.8284892121424
251,1482.106613792712,1486.74467886858
252,1481.9375493747577,1485.6995589159278
253,1479.74419039125,1484.4628023713065
254,1479.1209180248948,1483.4099532894681
255,1477.0722567357147,1482.5700921875857
256,1475.5587416486585,1481.4220809318701
257,1473.5805356730425,1479.9123476383816
258,1466.0329225257344,1478.4000335722205
259,1466.0329225257344,1476.735140345049
260,1466.0329225257344,1474.8548771157928
261,1466.0329225257344,1473.2101860140924
262,1465.4759372365545,1471.6111194313323
263,1465.4759372365545,1469.9828277623133
264,1461.4507161000456,1468.6148584200344
265,1460.8526801121047,1467.1391405499746
266,1460.0697836845434,1465.97568647459
267,1459.1538518458274,1465.285488939137
268,1459.1538518458274,1463.9073387859878
269,1456.2237378841007,1462.7460080713317
270,1450.447149829686,1460.4480815320494
271,1450.447149829686,1459.5487795297497
272,1450.447149829686,1459.2186038331713
273,1450.0679059284566,1458.0704308594145
274,1447.6414603875612,1455.7423953910345
275,1447.6414603875612,1454.7922582697397
276,1441.8419219249056,1452.5595068173961
277,1435.2531744541166,1450.3149557921502
278,1430.1920954141465,1448.1637513726102
279,1430.0695050037166,1446.1475097019752
