,0
0,49.91971864471535
1,49.50125767513302
2,49.98249130835075
3,46.1642459251781
4,36.042631770522625
5,35.881290117095205
6,47.438817453415425
7,14.177262618503239
8,29.04504390727443
9,32.50523570200296
10,17.1346383990949
11,44.64933497297595
12,37.86460284088461
13,28.269197723119294
14,3.959711516272862
15,44.260869345598394
16,43.53210705225308
17,49.99454798446065
18,49.9983313579117
19,36.53589938487755
20,44.9057588735079
21,48.68867336274668
22,47.390739760641395
23,50.494417583632405
