run01,run02,run03,run04,run05,run06,run07,run08,run09,run10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,29.48509575962665,30.0,29.430090864527653,29.9917209813809,29.99506116036512,30.0,30.0,29.467345154204622,30.0
29.99872359832271,29.97874461702904,30.0,29.94306493024133,29.99574911055155,29.989229092540125,23.112431423873883,29.96033291584266,28.22340155643923,29.99211608227848
26.09907748984507,30.0,30.0,29.685718133818334,29.96990278213417,29.984627852790712,13.327041844719808,30.0,29.245328423483862,29.836050782692283
29.98953003406087,30.0,29.70834108816382,29.992684866203682,29.999235156173114,5.323375999382355,19.067217059626905,10.436468542306123,29.9422508532166,29.946230819105843
30.0,30.0,30.0,8.619552006818733,29.862336965773693,9.16764298856249,17.65916957133753,29.918364344244363,29.98782300984963,29.70702348699843
30.0,30.0,23.931844630362978,12.871206897081425,30.0,30.0,29.566132935741532,30.0,25.677946004338658,28.897385513827068
29.99022994755309,30.0,29.680267917446933,29.566955760790833,29.942349808005496,30.0,20.0538811100622,4.174203807291845,15.607765496382267,29.986090729063147
29.999845579292014,29.817635472497923,30.0,29.601984597855996,30.0,29.32227978751277,28.06123401808365,29.945388989820714,30.0,30.0
29.937708915482794,30.0,27.457991037295706,29.796082793787043,30.0,30.0,22.443322095021202,30.0,29.832902293365386,29.993462902830316
30.0,28.687837848283756,29.97257352797973,29.890255062950107,30.0,29.998776996041865,29.86453753216915,29.956215015070292,29.816305673963956,29.1409345297744
29.681321636183498,30.0,30.0,28.396459274766794,29.92971795680948,29.93225676174213,28.390152067778047,30.0,29.946101451539462,29.894284849529917
29.997337889667286,29.970570152417253,28.826155145755678,26.55511952728385,30.0,29.993082006219147,30.0,29.881975177463186,29.97186736592986,30.0
29.99940242827897,30.0,29.656056980118308,29.819452217347802,29.999160786552157,29.660000170456925,28.762005693174714,25.015508653065467,29.28439556055663,29.088984789676623
30.0,30.0,29.936894809638147,24.37198884135772,29.99231721953243,29.982877156164555,30.0,24.646677002230632,28.50580409658499,29.95458290633882
29.981633748662556,30.0,30.0,29.983489202510626,29.96433131235786,30.0,29.97530481383474,30.0,30.0,29.95543930896009
30.0,29.957591524828647,29.76414337151681,29.494089174434713,30.0,30.0,30.0,29.74282109088952,28.34632630270154,29.99982662110682
30.0,28.970532304378732,29.99947228858312,29.557540454833532,29.930729405805014,29.99965878493056,29.234586426368036,30.0,28.268884515841997,29.999488773572516
29.99980825470798,30.0,29.947795661833695,29.918718979703698,30.0,29.987272720916614,29.964501311522852,30.0,30.0,29.993287617538638
29.99724290429089,29.948473391489788,29.94559686163712,25.86337150630063,29.999710660467528,29.972717438669,29.945749366065648,30.0,29.027342227285057,30.0
29.7548659991387,29.668211846760684,29.997324572728388,23.34034382381618,29.988612073229834,29.96231711016302,29.42504712842939,29.843354603415236,29.905875220934316,29.72893802141644
29.999057816089568,29.976931401748434,29.723661341507945,29.855887533556935,29.971222356052007,29.998060249881647,29.605691156294625,29.99277610660424,29.87520789118208,29.973348141871625
29.9518202178943,29.648190479926683,29.925549552794294,28.08010662743093,29.99618575582899,30.0,27.114741466464125,29.405249679854553,29.91778039035134,30.0
29.417821117099518,26.14073496866943,30.0,25.79156244589193,30.0,30.0,26.89859071571674,29.5573851393715,19.754080616825416,28.462414057730147
8.886638736111024,24.349464211769394,29.79880920712838,29.519425898927828,29.999633464424665,19.82156719468403,16.244434742770554,30.0,30.0,29.90398840273287
9.999477877909076,10.0,9.998637215785132,9.93397301578807,9.995101689496408,10.0,10.0,10.0,9.890057711613046,9.9894791285186
9.999727054413386,9.998756015862028,10.0,10.0,10.0,10.0,6.899452025482626,9.797694183300724,10.0,9.966179143549873
10.0,10.0,9.851291582201343,9.986765214238082,10.0,9.992785419278878,10.0,10.0,9.990589720906259,9.999990290402907
9.99951699332392,10.0,9.984445795143134,8.665291421152649,9.998198018449223,10.0,9.996141152535571,10.0,9.999962496330271,10.0
9.999997969173874,10.0,10.0,8.33493698306909,10.0,9.997587510609407,9.997817070735444,9.707494520235164,9.948382340445335,9.998824911549178
10.0,9.7285918864812,9.895942930722057,9.945746162496757,10.0,9.960519248952815,9.92971707208738,9.5656464812139,8.687475312577902,9.99609224396998
10.0,9.62622595272201,9.992349366137304,9.88861845514668,10.0,9.99755708587053,8.964297051552467,9.999793517311328,6.239494170367935,9.999778192728986
9.97296861651422,9.998288986022505,10.0,9.985861519513149,10.0,9.99998223285746,9.699947108146429,8.869984097520469,9.980733916773843,10.0
10.0,10.0,9.842079952170401,9.999330510096637,10.0,9.998326751254108,9.78169287045182,9.999546689258452,8.786350748932021,9.446010537956854
9.981293545227741,9.97236079375779,10.0,8.67947478189819,9.960305728585947,9.999950601544384,9.98957885447471,9.993821560160821,9.98463523442857,9.99908875418533
10.0,9.999700906637624,10.0,6.363290111388274,8.68753655283604,9.794683841565336,9.90037643027849,9.939787587624693,9.999891268867557,9.891244408359182
9.923820930855804,10.0,10.0,9.973200292190846,9.68245724472414,9.999710556952936,9.557373177188147,9.31940316104303,9.9903331165836,9.985081100852144
9.994556430517317,9.990318305598015,9.81081764715508,9.9003596601313,10.0,10.0,9.955766139193774,9.991737618200581,9.9954413455048,9.999779127460702
10.0,9.998687197185939,9.974561390448768,10.0,10.0,9.999350999821988,9.361107635391743,9.99830539805868,9.998038378679007,10.0
9.999697477100952,9.981431873800435,10.0,10.0,10.0,10.0,8.082800743796108,9.999166435592603,9.991309368857166,10.0
9.988277338516411,9.998563105212233,10.0,10.0,9.965288410212008,9.999877450938435,9.978767760495673,9.634319807272206,9.992245296898052,9.99992985307249
9.98378247907186,9.999100024178205,10.0,9.909727305392575,9.99996635102888,9.997806529725223,9.919088630467627,10.0,9.887514613706795,9.998343882267317
10.0,9.990949031300504,10.0,9.916597143108003,9.998672405029442,9.999691821495976,9.911199380476306,9.972034861140521,10.0,10.0
10.0,10.0,9.99464944444608,9.945990227499635,9.996044398380922,9.999690144171037,10.0,9.993790719329352,8.483665854731866,10.0
10.0,10.0,9.98257389213091,10.0,9.875046889690095,9.997746609964107,9.987588548624206,9.999245485594717,9.979060625098493,9.97286112201147
9.999709173784554,9.9808455546675,9.878383110883888,10.0,9.996828592906182,9.993004322579718,9.942890934241827,9.982558408051071,9.867876336532092,10.0
9.995816601611912,10.0,9.921986227245352,9.90879247634433,9.966318448014675,10.0,10.0,9.999319446829638,9.993300257821124,10.0
9.960507598747405,10.0,10.0,4.6165130753001495,0.0,10.0,10.0,10.0,9.944307237237782,9.99563371478471
9.999863983312114,9.998560097753108,9.998299041053686,10.0,9.507419667862301,9.993866292870187,9.945263011816031,10.0,9.944009631088528,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2529624367071143,0.22306655457973107,0.25259313439983555,0.253056693671658,0.25260986213081615,0.25301603377979603,0.17403795861888532,0.253056693671658,0.24705600861403604,0.25289128417039786
0.7205572416289266,0.7184295674130057,0.717486632589257,0.7074913083535862,0.720562158333333,0.720562158333333,0.7167698895688464,0.7109061186538634,0.7169428208205366,0.7204425565772418
1.6970290331036915,1.6970309764034,1.6968433745696114,1.6779578705976947,1.696980280554131,1.6842432855134661,1.696174610205564,1.6948995087143435,1.6968317271853883,1.6965481210642128
2.870985063108,2.8683522814943405,2.8687002928514502,2.870985063108,2.8707429377117197,2.870985063108,2.8525064205046853,2.870255623705436,2.8248109321877024,2.870985063108
3.7859190970430596,3.78642403251588,3.7795559702339876,3.764081700768121,3.78642403251588,3.7778334563973672,3.78642403251588,3.7850952750738363,3.7860404805927206,3.786346031257135
4.38035692392244,4.373043456726226,4.38035692392244,4.379196732139117,4.38035692392244,4.38035692392244,4.292364174463069,4.377546371226174,4.38035692392244,4.3803356364339745
4.70774596320143,4.658705923196463,4.70774596320143,4.707285941635081,4.70774596320143,4.707741702428205,4.702297611773179,4.706649233463574,4.69269353566928,4.707725944747388
4.68722710221764,4.680944628883374,4.68722710221764,4.684241783443192,4.685463397539952,4.68679524200965,4.576704398656512,4.687190809787831,4.687146713781313,4.68722710221764
4.31045179198176,4.265362699939413,4.31045179198176,4.302305336413989,4.31045179198176,4.31045179198176,4.288455809591816,4.31045179198176,4.31045179198176,4.310314386654417
3.7226183462224,3.7226183462224,3.673245915442444,3.722608816315687,3.7226183462224,3.722304273902468,3.5838858439394317,3.7226183462224,3.6774834032536545,3.722618013791974
2.81449032861645,2.812597828630488,2.81449032861645,2.8099819571427584,2.8122420096619916,2.813618165517591,2.7175705461121202,2.8116586915388164,2.805740194928436,2.8142396513833488
1.58294143525289,1.58294143525289,1.58294143525289,1.58294143525289,1.5829142357176011,1.58294143525289,1.5691074618192506,1.58294143525289,1.5829090575755376,1.58294143525289
0.663365004303629,0.663365004303629,0.663365004303629,0.6555436628638411,0.6631245665781268,0.6633620978022357,0.663320137953239,0.6633215192097117,0.661807652125632,0.6633644935391557
0.233825604071252,0.21675057524876262,0.233825887890232,0.233825887890232,0.23380373075096872,0.22989831039385364,0.23085868997673853,0.233825887890232,0.2316976586178937,0.23382538601899078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12652685047092255,0.08130780911031091,0.12568973483536647,0.126528346835829,0.126528346835829,0.12652832722294863,0.12645773713090092,0.1265274054833085,0.12316295156835272,0.12652089912489348
0.360281079166667,0.3575121984273991,0.358728727060008,0.3602636814921246,0.35964152187931675,0.3594958359125807,0.3589551334259567,0.3516929548359966,0.35335820827665193,0.360281079166667
0.8485154484740196,0.8009520692947523,0.8356458605798349,0.848515488201698,0.8483157334412533,0.8444204293236234,0.8032537724101266,0.8465002252727187,0.8468083825371374,0.8457999337831966
1.435492531554,1.4332480533544465,1.435492531554,1.4338042170519707,1.4329882057211043,1.4348476111846649,1.4323504522868595,1.4344485385877435,1.4263072974838893,1.435492531554
1.8932058818407118,1.89321201625794,1.8787362541528225,1.8917872560970865,1.8922444153173295,1.89321201625794,1.873006802111325,1.8928126307394733,1.89321201625794,1.8929487963524485
2.19017846196122,2.179821030131712,2.1890790476704023,2.19017846196122,2.19017846196122,2.19017846196122,2.1900164550559325,2.1900567742197348,2.188616257566033,2.1898098820720704
2.35387298160072,2.353533549312051,2.3537399253864124,2.353264233083517,2.352683813194653,2.3538509426245278,2.33815580160607,2.35387298160072,2.35387298160072,2.35387298160072
2.3423812753053532,2.337792859057224,2.3420139205152912,2.338710235947679,2.343607639014862,2.3332340231356454,2.317434205487527,2.341215043660675,2.3433532270631092,2.3431607727856614
2.15522589599088,2.15522589599088,2.1548167872222894,2.15522589599088,2.15522589599088,2.1506892864803895,1.9669675780931763,2.154917910871032,2.15522589599088,2.15522589599088
1.8603448227852795,1.8586143141130456,1.8611999513059432,1.8593824606951495,1.8585136009119414,1.860212842312733,1.8506767910427409,1.8613091731112,1.8613091731112,1.8613091731112
1.40724516430822,1.40724516430822,1.4071003528953825,1.404459014544028,1.40724516430822,1.4068663098470133,1.3991832973650664,1.405426439428996,1.3983322517927217,1.4036890490455547
0.791470717626446,0.7866534138176773,0.791470717626446,0.7720569623099514,0.7902238606256977,0.791470717626446,0.7786461850639738,0.7880982510200911,0.7909004178269821,0.7914609228279696
0.3290528193110005,0.33145634146151226,0.331682502151814,0.3312748248204554,0.331682502151814,0.33098446431564926,0.31450688630146006,0.32872236351248296,0.3316789751156981,0.33164773884311416
0.116912943945116,0.11610803235261863,0.1168579101452854,0.10688177788717494,0.116912943945116,0.11204051206711332,0.116912943945116,0.11650029451953807,0.1131939479925459,0.116912943945116
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45432510965941875,0.4480341188508443,0.4249030166196939,0.455502048608984,0.4507894556979151,0.4482668610172959,0.44826982707360413,0.455071375249812,0.4389434393139788,0.455502048608984
1.2969711600260507,1.297011885,1.2916295327810832,1.2960739535952743,1.297011885,1.296487882111366,1.1874431392734022,1.2930631704301443,1.296943425836694,1.2967276685033486
3.0521639380824297,3.05465575752611,3.051624948506463,3.05465575752611,3.053726862568729,3.0545564210498757,2.9965332476229776,3.054504230963741,3.0460613941366788,3.0545384223307726
5.1672096153963984,5.16777311359441,5.1668981659122135,5.167223739865284,5.167544693518116,5.165956026735559,5.16777311359441,5.16762064352918,5.166503952070327,5.167754730926406
6.815438206165114,6.81556325852857,6.8153232638835615,6.807862159952021,6.815472365241687,6.815552340534191,6.801216413418253,6.81556325852857,6.809938823762145,6.815383326000388
7.884165498047101,7.880384198012729,7.88464246306039,7.88464246306039,7.884641069505662,7.88464246306039,7.859512461758204,7.879811856332668,7.882462159422642,7.884159159407764
8.47343320377409,8.412306052067976,8.47394273376257,8.465237101618513,8.47394273376257,8.473492682561172,8.463299855520464,8.4726936115781,8.469735532009526,8.47394273376257
8.43700878399175,8.424136976015376,8.435344633587581,8.43700878399175,8.43700878399175,8.43700878399175,8.369117541264064,8.435112530356886,8.436569405310404,8.436848911135531
7.75396024993485,7.752380081118837,7.75213023787076,7.755857831342518,7.75881322556717,7.758803427683873,7.75881322556717,7.757700020397692,7.758635487904969,7.75881322556717
6.6999750391741175,6.696779954783491,6.70071302320031,6.663945098258595,6.700405085574964,6.699152227078497,6.661845018499508,6.70071302320031,6.693840541645196,6.700594065620715
5.065997606388288,5.064477271279275,5.0660825915096,5.008004404166745,5.065956541036951,5.063879045228916,4.979086315500007,5.065285563522082,5.065048835925598,5.0660825915096
2.8492945834552,2.8492093833016057,2.8492945834552,2.8277872261815284,2.8492945834552,2.836982320314621,2.820955251936179,2.8486066672603423,2.8387429945543006,2.848562471586917
1.1939644162260228,1.19405700774653,1.193805269489267,1.19405700774653,1.19405700774653,1.194009490122538,1.1208663345072822,1.1912298110922093,1.1935808942097945,1.19405700774653
0.42084527117926385,0.4109731461807349,0.4208639004428034,0.4169676828028883,0.4208818628190576,0.4208805617028414,0.4102081275687776,0.420886598202417,0.42082392126571055,0.420886598202417
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07591654491755495,0.07534423601684162,0.07563803404333563,0.0759170081014974,0.07591567272876276,0.0759170081014974,0.013152554671020496,0.04491219853762952,0.06961950542412013,0.07591692044919227
0.2158526264472649,0.2161686475,0.2119978839775752,0.2157091539580941,0.2161686475,0.2161678079352084,0.07830729205346237,0.21306322656711885,0.21514411955597734,0.2161648582872286
0.509109292921019,0.5064498404770261,0.5068313644620316,0.5088068478465279,0.5090913915945805,0.5088937367849843,0.5068697124182251,0.5089527869455295,0.5074830698414547,0.5090929462527292
0.861295518932402,0.8422117629540942,0.8599671275422747,0.8600855195980921,0.861295518932402,0.8591748380726206,0.8612796704268907,0.8579890194792124,0.8568257782006026,0.86129537453866
1.1359214942911262,1.13592720975476,1.13592720975476,1.1221095523552247,1.13592720975476,1.13592720975476,1.1357592951798492,1.1346565448862282,1.1314161300288696,1.13592720975476
1.3134327694577985,1.3134330960340028,1.3130798661714564,1.3136948804331499,1.3141008619759509,1.3085018601780165,1.3061167399587617,1.31263061189517,1.3106405286974323,1.3140724500035448
1.4123223060910282,1.41232378896043,1.4121896908498779,1.4050228166271648,1.4121054617606692,1.41232378896043,1.3861739024479363,1.41232378896043,1.41232378896043,1.4123237021601787
1.40616813066529,1.405176146934402,1.40616813066529,1.4042408643716406,1.406150557382797,1.40616813066529,1.40616813066529,1.4046288447901503,1.3923510607547496,1.405898425894105
1.29313553759453,1.292691184561527,1.29313553759453,1.293050962990729,1.2896836416224362,1.293133449806552,1.268373425067508,1.292253081258644,1.2782234099721035,1.2918838401501227
1.11678550386672,1.1071726289308583,1.11678550386672,1.1148460533185298,1.11678550386672,1.1165151617955034,1.1072386630021918,1.1157185789167219,1.0978515309439503,1.1089720895622157
0.844347098584934,0.8308155724805923,0.844347098584934,0.844347098584934,0.844347098584934,0.8443071809805309,0.8443291904702259,0.8434728840614725,0.7670002318898953,0.8370249080441101
0.47480967954624365,0.4688562097418193,0.4696595284434919,0.47145391490854527,0.4745467576375568,0.47464794386586584,0.4693029619867717,0.474882430575867,0.47149919175091487,0.47476862434969047
0.19649734013598125,0.19179960826735581,0.19880504159169005,0.1986562992643705,0.19841870049764038,0.19790039723694244,0.13432761100553875,0.199009501291089,0.17314669086974416,0.1990039863847256
0.06997716063741682,0.06991619450521061,0.0701477663670695,0.07003681857417404,0.0701477663670695,0.070096617171862,0.04746262020302802,0.06923256248645826,0.07003608084232324,0.07000032698985038
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6981565032512265e-08,0.0050447958010332306,0.0,0.006384648328295717,2.3527802284095678e-05,0.00031776665858895825,0.0026822050824056864,0.0,0.007242797836206849,0.0
0.00010571837151918118,0.021690651835058583,0.0,0.015739184434252707,0.0005280258785167469,0.0,0.006053471243440356,0.0,0.0,0.0008937120479377558
0.0,0.021737129875945005,0.00018139941512762547,0.005762002611569006,6.284626737551591e-05,0.0013349690723312158,0.02686884905383158,0.0,0.000130084424320831,2.7973602532149755e-06
0.0,0.010801062277394635,0.0,0.002487289246073665,0.0,0.004074589217206714,0.0116312777448222,0.0048970093043010365,0.0028256817586367333,0.0
0.0007730600291555589,0.0,0.0,0.008818702844878068,0.0,0.00013775959301209895,0.22592984310819642,0.0016815990538594505,0.02712134847909109,0.001462338094811777
0.0006710055338885468,0.0,0.0,0.0015108929026990126,0.0,0.0,0.015336313983310035,0.021650797010757117,0.0008821207774847295,0.0
0.0017213941556430967,0.0036345693474206797,0.005865528360503802,0.010258084556250324,0.0,0.00794009855943223,0.04688737958494649,0.00308045686484526,0.01841157616203226,0.00021901221382059077
0.0001575091184928823,0.004987043949578052,0.0003210459549105593,0.0,0.003174900165911154,0.0005683787712609245,0.0,0.0,0.0006381539594126906,0.0
0.0017765526945936472,0.0369479546838587,0.0,0.002142646585779673,0.000300108754265338,0.000452779507122969,0.0016188983606451046,0.0008818190856825225,0.012987552891276621,4.4864622109841434e-05
0.00026096071999059944,0.06252640902739781,0.0027062686699155236,0.0017701659827009664,0.0,0.0015595279268785234,0.005870560137875458,0.0,0.0008648544279745707,0.0
0.0,0.0012300305120032107,0.0,0.040198253132310846,0.0006206116473999046,0.0,0.007871515614200852,0.0060705720069327285,0.026946583187913653,0.0
0.0014841235796181351,0.0005494181734420067,0.0,0.014417569411138587,0.0,0.0,0.0,0.0,0.00019540081180524638,0.00014128677149294333
2.573355158941304e-05,0.0,0.0,0.034291140709802326,0.0,1.8704368855537723e-05,0.00737569490750456,0.0,0.022450190247708113,4.5374567769762564e-07
0.00011632124292848545,0.0,4.783836713651013e-05,0.0149198188695287,0.0006900881320282548,0.0017195849032211052,0.004273562360353533,0.00032949385415814714,0.0016700199834651097,0.0003387701891727213
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
