,0
0,27.005680416639013
1,6.470627358488203
2,2.322972700466464
3,20.865316118518667
4,29.99999929850468
5,4.082442598034422
6,1.7313726699098753
7,20.550094514882463
8,29.985721896446854
9,0.5243482482972636
10,27.203466527206942
11,1.7313164957344371
12,29.996194195487103
13,27.82382155839747
14,9.921475321342937e-05
15,23.85430932705761
16,15.184318867749749
17,23.724221786391485
18,29.99999046895009
19,0.005800890554553722
20,19.97427476972038
21,6.204099049301239
22,1.054872934604159
23,9.386422436217623
24,0.00023070444284304775
25,28.88239734410243
26,28.283941977740128
27,0.0010097892405672175
28,29.999946395677007
29,29.971281995052568
30,0.009818716322148417
31,1.8439587848028698
32,29.616069640364234
33,29.999739645092653
34,25.189369398862038
35,3.378210020446905
36,6.927915031376725
37,22.349750972449215
38,0.8136600113801439
39,6.553687774187527e-05
40,6.550045948872367
41,29.654574594329638
42,29.99608408141295
43,5.308706443299366
44,29.999939851287763
45,29.732600589524953
46,2.2615724577008103e-05
47,0.0004693144654324355
48,20.361810707960142
49,16.15838308882428
50,0.27632412063347517
51,6.520092304053941e-06
52,0.3584067641853144
53,6.3486799160764535
54,12.693258351900287
55,0.0004012527794952625
56,29.999949385451416
57,0.041262539463342955
58,24.30707190953247
59,18.331341248731736
60,0.006454854151793736
61,7.126670642667698
62,29.07710402094939
63,0.005416091121433502
64,0.00552406225187357
65,29.895648249157748
66,1.4281172184576854e-09
67,21.546959792385845
68,23.45023055068135
69,0.00925896150397475
70,19.244795383031466
71,0.25061664491108226
72,4.802261273119044
73,29.99994650972127
74,0.0003158081823246081
75,0.0014985989475551863
76,29.86829406694467
77,0.002073882157607198
78,12.609458072889671
79,22.873023110057616
80,0.009201580560129803
81,0.00849368906761133
82,16.910976100143486
83,11.835886178534249
84,1.4221585757058886
85,19.041474751206817
86,29.999797607205952
87,7.203314447197893
88,0.20975531428247438
89,8.688380842256018
90,17.766435447295713
91,3.497386914898401e-06
92,29.553177215289008
93,0.5719161505653517
94,5.930288645976923
95,9.70511839138739
96,18.535846862959207
97,6.356627844181865
98,29.99999081270499
99,0.0005816867749003119
100,29.9523890800885
101,0.20806768757352884
102,29.96131998041025
103,8.707281880594316
104,29.702756248112916
105,0.03998384413261797
106,3.3508490300818408
107,18.764585950537896
108,21.604419739575683
109,29.56220996562464
110,12.824905182548807
111,8.639000674206502
112,0.0786714929259904
113,29.999999179818918
114,0.0010291762162259268
115,24.682185911307453
116,0.14308418460364383
117,13.53948075820732
118,29.999999999993577
119,0.001377449545264475
120,28.97241460612499
121,5.9318559420425094e-05
122,0.13742210368180197
123,7.257569737813194
124,23.474645608006497
125,4.931683756467546
126,29.99991610900977
127,29.999076928293135
128,27.266742780512562
129,2.2060624011459433
130,0.03949678303628983
131,1.735616617369838
132,29.821905150950492
133,19.073670693802207
134,24.274893113117066
135,1.4374095742076618
136,5.862162085643047
137,0.14940729171612493
138,0.36778264719744047
139,29.984681787269775
140,0.0005066697774811408
141,28.52728444419922
142,9.45543919897817
143,0.9020144313732051
144,11.162899733687595
145,29.757354954114064
146,2.9118353793684277
147,0.9370205297033474
148,17.00798282240434
149,23.23691344346139
150,0.0030618013838578538
151,11.834833889686257
152,0.00010863118803007061
153,15.011889870538015
154,5.738818338647558
155,29.999731908101875
156,6.434989993369304
157,27.64411470097228
158,29.94266349650554
159,0.7128659786982894
160,8.164276087095338
161,14.396234815926118
162,19.20939456379185
163,13.41168950911264
164,3.176085830057389e-05
165,3.5335094638560234
166,3.9534831848718897
167,24.06869120310614
168,29.99998626472746
169,4.4721034261624274e-10
170,1.0220778136075809e-07
171,4.2705855681143427e-13
172,1.675464502722675e-07
173,4.615509045469955e-05
174,3.747617375373759e-05
175,1.8913575547933964e-08
176,6.238107953168434e-08
177,0.0028381858753801685
178,2.0432963583597167e-05
179,8.69562773675901e-08
180,15.900217484008737
181,4.726319853762969e-06
182,5.1233498882555217e-05
183,9.415055924757272e-10
184,29.35542582669755
185,5.332185070991637e-07
186,6.459018604135771e-07
187,5.951551608602216e-13
188,1.1176515406732766e-07
189,1.3340395590529597e-05
190,7.254357035243075e-09
191,1.9382507833347357e-05
192,2.906030291043134e-06
193,1.7907179952077064e-09
194,5.409655362379224e-07
195,3.1597147449689354e-08
196,3.716403059795882e-05
197,3.2680963764745202e-06
198,2.9005590211668877
199,8.875175480210267e-12
200,7.095841623489744e-05
201,1.1726835775112444e-08
202,2.9893358928665472e-05
203,4.4498131284715006e-05
204,1.5149002578443512e-07
205,1.4586935795137708e-06
206,2.678828436427852e-13
207,2.704837530643106e-07
208,2.6922300463326334e-07
209,2.626124373983566e-07
210,7.23715000693378e-08
211,7.437683160026316e-05
212,1.023618833304057e-09
213,2.8135401030785444e-09
214,9.419429919306008e-09
215,6.699578700946403e-09
216,4.386916226734551e-06
217,2.858332689543918e-05
218,1.653521449900841e-06
219,3.7585113896987884e-07
220,2.0231118440196875e-09
221,1.3191065232768681e-12
222,6.420569352844243e-09
223,5.437563175461653e-08
224,2.2049703107263442e-07
225,3.0041281107071547e-09
