,Fit,Solution,Fit Vector,Time
9,188.9512966799171,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 8.10229075e-01
 3.15500797e-04 9.30936784e-01]","[[5.06337033e+05 5.03646910e+05 4.06147143e+05 ... 1.88951297e+02
  1.88951297e+02 1.88951297e+02]]",808.9581290999995
