,objFn_best,objFn_avg
0,4269.773397345456,185442.54305219065
1,4015.8784309875946,92670.48210526664
2,3838.598492065483,82625.95771679556
3,3778.1095570819907,63539.61249091573
4,3778.1095570819907,61452.78993487827
5,3776.295604169922,60353.76871464967
6,3645.9870025158934,43255.99261737331
7,3614.263762141235,38199.99971234445
8,3557.3733395363415,41145.2946436426
9,3514.931179878063,42087.572062050094
10,3370.973515007786,36979.954609654334
11,3309.5076179533535,35951.91829268442
12,3248.754210508313,39863.14006638863
13,3093.7374128363062,37828.9061867265
14,3093.7374128363062,31762.70540455854
15,2958.7117286214147,29707.231839878878
16,2958.7117286214147,31645.738508231865
17,2958.7117286214147,25598.452742805708
18,2958.7117286214147,23514.34619640849
19,2845.848671629409,22480.297507514722
20,2755.2209431119913,25425.790709551286
21,2701.962304613603,18375.878633528002
22,2701.962304613603,27318.718769253748
23,2604.0337681146675,18278.242320958896
24,2516.9192067355466,23242.334780186535
25,2484.6402725746952,24169.353251415207
26,2427.594344611468,32127.82693527197
27,2424.591827365143,28057.543046121857
28,2366.2448593789304,28029.784776897654
29,2354.2744693330696,19989.038934102373
30,2310.0502647966555,26948.49726683741
31,2295.7818224613197,23926.2047375402
32,2253.0441762727523,32905.4979405379
33,2251.3305856688444,34876.70691255769
34,2233.309501398656,27845.004684400632
35,2180.4245045552343,30842.18667587798
36,2169.454554286654,21811.77830903121
37,2167.4893423810995,26797.99733601938
38,2147.9100281768974,29763.48259099026
39,2124.8089750550153,18738.534077365362
40,2109.715389499779,31713.696395008814
41,2085.9721955177893,23704.483527985885
42,2072.7087620632897,20692.727124077166
43,2056.3067523764466,18680.16523454547
44,2056.3067523764466,17643.620171228184
45,2038.285841723681,18642.790875587307
46,2029.3481546796224,16652.689371946803
47,2002.4910278426116,21616.58430888535
48,1992.109407266623,26633.499477613834
49,1972.244144181277,20589.208490946956
50,1969.571272454812,18617.758306937518
51,1959.2114844146952,20610.262567321057
52,1943.8131878822849,13563.690352974558
53,1943.8131878822849,17536.43430807231
54,1934.7616990257966,23561.91619763056
55,1923.843853273682,21533.361694464893
56,1923.843853273682,19544.221415964625
57,1886.3452694101118,25519.654931401354
58,1886.3452694101118,23512.65265338958
59,1877.2756661444134,35517.83520297611
60,1858.6487013888623,21501.38266290802
61,1858.6487013888623,20491.344108404708
62,1858.6487013888623,20489.78363744633
63,1818.2207414940628,33484.83928137798
64,1814.2033854012568,25481.85079067965
65,1810.8157840257234,21478.79281048071
66,1796.5170536440003,21445.31446889141
67,1790.0353438249667,24433.25043952612
68,1788.9962137902817,24416.847536295856
69,1766.5527357148844,20439.76564948802
70,1758.8059628665926,26423.01825396841
71,1746.6151134476643,27388.911282460704
72,1742.3899831525644,12377.857859044901
73,1730.4370270172667,19366.51786487105
74,1722.8578703841422,23378.305469303978
75,1707.5153998402768,28357.85981373602
76,1704.7333530639344,24336.617051402678
77,1691.1403088991804,26338.876911903964
78,1682.64450557853,24335.246767740828
79,1664.7783024511716,19364.846478387004
80,1664.7783024511716,17337.74098197649
81,1664.7783024511716,23321.56195348096
82,1657.383018533576,18322.952297311545
83,1650.7907104529684,28303.772380278777
84,1646.5462961592173,25301.23890368191
85,1608.7483481272911,21314.28559314335
86,1608.7483481272911,17291.11409385087
87,1608.1348535880554,29293.531701744156
88,1594.3832677866048,22272.60581638089
89,1592.9778000100146,24265.424456628458
90,1586.3908729865248,27253.38976030804
91,1586.3908729865248,26237.719127253877
92,1568.173961021751,23223.858772450014
93,1559.8910662302367,27218.371270717085
94,1548.162977772922,29228.91137491893
95,1543.7309060799766,29201.886484211795
96,1543.7309060799766,30203.93641490926
97,1539.000672082204,30235.031897930763
98,1534.7702711225852,34220.6987481305
99,1532.8314037222553,28219.51146926783
100,1532.8314037222553,25200.735602766006
101,1531.7658488653033,23184.673856761045
102,1530.4859285858108,28187.278916145944
103,1527.7710094012848,34183.32816223718
104,1517.6168935128342,31188.38757240212
105,1515.8879384827667,22146.626952829676
106,1511.9385010194694,31171.575613866084
107,1509.639770548445,33171.565619118344
108,1503.315858218648,30184.55880416609
109,1487.475074168799,29155.019003899597
110,1485.3375268103769,24163.935071074913
111,1481.189815890621,41558.3032275204
112,1479.5246803326509,30144.83898068504
113,1479.5246803326509,27413.76903673705
114,1477.0646258661259,23350.92658562739
115,1476.6965858689002,29137.697342392756
116,1473.4368305256182,22124.54228040897
117,1472.4599869215338,21135.134359469786
118,1468.7241135138963,38498.82363692019
119,1454.2780017519517,35496.4318639419
120,1453.976354129941,30416.75874114523
121,1436.7613646435368,28668.540861471298
122,1436.1461423886387,21339.554999179752
123,1432.8733866337216,29405.347803313653
124,1420.949513739402,21100.81811703878
125,1418.5954282589144,36076.10994244607
126,1404.4716807728373,30082.25322537708
127,1401.0414803264061,30085.140790268884
128,1401.0414803264061,27063.448221124872
129,1397.1014876290951,27088.531821476106
130,1382.76613508977,29084.38208466277
131,1382.2582333529756,25068.48502373053
132,1376.1006030442406,44080.31243101701
133,1368.248297921737,35084.2082371235
134,1368.248297921737,28072.78295835799
135,1356.896817472148,15037.976158413967
136,1356.896817472148,24023.84861303126
137,1353.307981469115,31068.523321164204
138,1343.4647339818982,25030.87936525965
139,1340.8224606428844,29040.62902542253
140,1338.967120453497,32014.056158646665
141,1334.0618932072048,36037.290282244816
142,1332.6424455638144,25995.08940087651
143,1331.94919411485,35011.68339592317
144,1329.6521005683564,28018.90606329187
145,1321.8526039676544,36356.7131450572
146,1321.8526039676544,33033.85186296825
147,1319.5071847527083,31020.828456352916
148,1318.7326930083507,27999.077064990866
149,1313.3463034377323,25982.72742859219
150,1311.2093760894247,35991.97999850318
151,1311.2093760894247,52510.87085352103
152,1305.112135443381,40401.79255889406
153,1305.112135443381,33982.94520674264
154,1302.5897745856241,32290.46721731833
155,1302.5897745856241,34659.52549855316
156,1300.8850173221433,36006.65752343492
157,1300.8850173221433,30976.253883780642
158,1299.8771445794787,33293.172361256016
159,1298.498142269271,40377.47393817951
160,1297.1515002695835,41785.38206203057
161,1296.5938862432881,31977.09858375475
162,1295.5016090921276,36974.52566968857
163,1290.468064850807,29096.19764226195
164,1290.3248679910803,30578.6516169189
165,1289.6269974013499,33622.671424001615
166,1288.255345886597,31300.318444025586
167,1284.1992820948483,30572.876250494235
168,1284.031245610545,31979.33093132342
169,1278.3175315934682,34956.331807918774
170,1277.9470703178295,26731.589586770595
171,1275.5803226116466,27762.358936339006
172,1267.665071295961,28522.909734389035
173,1259.9128294903253,32965.04960675216
174,1259.9128294903253,28974.18199240609
175,1254.8995211694921,41990.25045413615
176,1248.4382776604393,29228.587376473075
177,1248.2615960901544,32963.68112849873
178,1239.8850029255118,33627.60187984378
179,1239.8850029255118,23938.289689217614
180,1231.6703457529316,27452.239105358225
181,1228.998654498411,29969.98125157532
182,1228.998654498411,33945.62858038934
183,1226.5673451876712,25933.65277010076
184,1223.7089325918205,23914.22554457538
185,1223.7089325918205,34558.47268147657
186,1222.6950124650054,35271.53716636576
187,1221.8143301910582,28747.041159187484
188,1221.8143301910582,29500.11411478637
189,1221.2492494380942,32875.50272814801
190,1221.2492494380942,40936.18116745914
191,1214.9954436548567,35922.23392188462
192,1208.4839492155306,27219.851985517053
193,1208.4839492155306,36957.81640553838
194,1208.1170716773386,35614.64274585584
195,1207.3731713124369,36993.08660426141
196,1204.0599806911523,34918.622247963904
197,1204.0597235809305,24903.091246019456
198,1198.7896819524499,23098.05041654224
199,1197.2609512523004,23308.21553580104
200,1197.2609512523004,30780.440905937154
201,1194.9478922631934,37636.33873858061
202,1193.9285974390723,38262.01141492754
203,1193.4866329705849,35216.50987525749
204,1187.2394925364351,45355.49833990822
205,1177.6451344000031,34590.64921845915
206,1176.2175924354076,39037.51933984467
207,1166.7602213602968,28891.908231957677
208,1166.7602213602968,40907.259165931035
209,1164.5697771293958,37619.66013054237
210,1164.5697771293958,39669.37962448703
211,1164.5697771293958,44301.76864740025
212,1149.0262294431159,36284.93609187101
213,1147.78542709794,48868.734234549294
214,1147.78542709794,26116.887152990297
215,1146.7718778131832,34535.8566187568
216,1145.664463077984,36882.70677235422
217,1144.5274517828777,38339.4874224218
218,1144.1214413904638,29101.01314868352
219,1138.8081665144703,38621.62979493772
220,1136.414740201414,41249.86052513265
221,1136.414740201414,38720.87401848614
222,1136.414740201414,27434.199119028952
223,1133.718219389365,36902.6173679411
224,1130.204059332757,32165.250835374474
225,1125.0568806296303,30870.930766245812
226,1125.0568806296303,35537.60245454129
227,1125.0568806296303,32830.061106347646
228,1118.054161706525,33148.16867312249
229,1116.260064433709,38838.59853980631
230,1115.6256287084302,43256.57947230812
231,1113.6766947589515,33824.524931780885
232,1110.3221848066223,37181.329730524194
233,1105.6331390322337,34185.95076943209
234,1105.3479904105711,32831.6327768678
235,1102.0827708131958,42799.766065640375
236,1101.8383020386361,33816.22167906036
237,1099.9467587718589,42823.32847362129
238,1099.3876858228298,36146.789320256685
239,1098.651645213871,39801.093315097874
240,1095.3661718085718,35822.41860389175
241,1092.5177557402833,25819.457082698587
242,1092.5177557402833,24825.291545299926
243,1088.1605596809636,31097.161819305096
244,1088.1605596809636,35803.68530458103
245,1084.0365596381214,35474.1512454388
246,1084.0365596381214,37156.471971364335
247,1081.8469205512838,28076.441516100193
248,1081.1263881553746,31115.311700307662
249,1075.6783912504825,35507.393770810704
250,1075.6106743397156,31156.048709217543
251,1075.4832340127546,27864.360924093886
252,1075.2695276564507,43798.049709558545
253,1075.2361391406157,44218.62307702644
254,1074.121548808788,44220.35031062199
255,1074.121548808788,39539.85247942263
256,1074.121548808788,28331.944510555506
257,1074.0176109692118,31721.367187867352
258,1073.8643085745143,26303.814952078534
259,1073.1008034993108,30230.195468386395
260,1070.6562832485797,36500.28248913587
261,1067.8370508768785,33439.90823504903
262,1067.8370508768785,41188.1929985876
263,1066.850704486368,34142.767656395255
264,1063.6356824596735,31098.46948483266
265,1063.0364991387241,40179.01251482396
266,1056.9917495765044,26798.427189330552
267,1050.15886436564,29795.99834130872
268,1048.9470261658405,39180.72025249162
269,1048.723068706604,27760.43288282335
270,1047.1554042216637,25236.809333067515
271,1040.8044753644986,37496.98481760331
272,1040.8044753644986,31696.58082103451
273,1040.8044753644986,25002.520292109588
274,1040.8044753644986,29772.993657662562
275,1040.653447524261,32012.110665030905
276,1039.785599609787,31070.199678246965
277,1039.785599609787,28602.412939591573
278,1039.556243898079,29024.183274964613
279,1039.1980658446264,28309.24157148343
280,1038.606346480485,30317.212828129504
281,1036.3896702684615,30035.12663932948
282,1036.3896702684615,35104.1711600805
283,1036.3896702684615,32073.523140312864
284,1035.7288108749544,34762.29660786274
285,1035.3798726162797,38528.95266405586
286,1034.8457969743968,26257.0780695468
287,1029.5824252911466,37502.40879343043
288,1029.315698414124,32762.103412382217
289,1029.0276002070807,24756.970220769457
290,1027.5552415560303,36135.04292463065
291,1026.6107613986208,29054.90653540088
292,1019.5120198276018,26774.525005177806
293,1018.8417918753005,25765.638917392425
294,1018.7043387133104,32738.21174257454
295,1018.7043387133104,26741.632594001898
296,1016.8872382423792,34747.83482104049
297,1015.5678122349021,37763.563356760715
298,1014.4726694608095,33065.455899749744
299,1014.4726694608095,31762.70887705316
300,1013.5294296823822,40135.870540751326
301,999.5446461208096,40141.14113729973
302,999.5446461208096,44176.43529715562
303,999.5446461208096,40736.10067899596
304,998.039115021095,34727.70332227907
305,996.954822123863,45171.72889931747
306,996.954822123863,36078.29082952321
307,995.2039616781038,36077.094902590514
308,994.4992843016028,33042.2098191152
309,993.8702638910954,24969.63164472599
310,993.0918805790412,34410.9497720906
311,992.4464508185476,36810.32893096422
312,991.4235244404849,38693.85084275456
313,988.8546733418069,29303.32039992168
314,988.3497186841059,24937.838901426574
315,988.3497186841059,27495.089112892205
316,984.6684813468011,40507.89542898358
317,984.0341135590639,34400.97374173756
318,983.1381158516364,36711.90550816484
319,982.9864883534058,35048.03491991581
320,980.6928628600032,32337.221358185354
321,980.6928628600032,38731.67732438611
322,979.4263314971984,33033.29470714119
323,977.2523917716633,33064.343244581796
324,977.2523917716633,35077.602910692956
325,976.6259738630827,25729.332076028877
326,974.7430126718663,25957.82342256244
327,974.7430126718663,40719.20752749413
328,974.360982408803,35076.87088021541
329,973.255921149349,23699.48606498232
330,971.9529132064906,31011.62998833602
331,971.3101215871882,30698.792992858318
332,970.3839069175706,32026.99354070601
333,961.2191116753403,23685.123081487334
334,960.9202355413541,22915.989648142477
335,957.5080464853284,27695.22466506391
336,956.9993157415283,26708.53514788313
337,954.8179116557725,33037.12492612631
338,954.8179116557725,36462.0597793031
339,954.5004393368359,38713.728736582
340,954.0461135978126,38813.82180514939
341,954.0461135978126,38808.553116677416
342,951.109651517655,27759.630635562247
343,947.9332147951583,41136.60536572492
344,947.230928731754,34377.29706912249
345,947.1426783163583,45689.86022836421
346,946.6603453134325,35022.07441255416
347,941.3629888475076,39082.14236437256
348,941.3629888475076,30277.829796194383
349,941.061792236158,34024.66364626395
350,941.061792236158,31290.84195297266
351,939.0131518327826,38408.79240155745
352,938.8886289632198,51687.6475830961
353,938.8886289632198,42330.728235797615
354,938.8886289632198,36099.84030197182
355,937.6547591822374,31609.25623166988
356,937.6547591822374,39485.81139426303
357,936.1202497804172,33998.42715953038
358,931.4044828274657,25663.149765561153
359,931.4044828274657,44556.46988629726
360,931.222276120238,40075.21652881065
361,923.5059616683702,42089.63064689556
362,922.7467260224367,35359.693247293035
363,921.2044066573171,34677.34700425161
364,920.9301834127248,33946.9433467505
365,920.6079198185043,35359.54164640894
366,919.8727317757116,48651.04097066831
367,919.8727317757116,40457.99659585708
368,919.4282446728953,31669.828354714035
369,917.6533592401112,28613.190447497564
370,917.6100778670077,44531.3877781116
371,914.3454272546988,29671.433538309964
372,914.3454272546988,41664.828863962626
373,914.3454272546988,36383.11420921762
374,906.8167417935309,39427.039461835404
375,902.8712997358277,33641.47126732938
376,902.8712997358277,36718.068820222135
377,901.2406917929027,41636.883258090296
378,901.2406917929027,44647.16229233343
379,900.6404913688397,45100.452053388064
380,898.1169621042908,34682.105092005855
381,898.1169621042908,37676.66408064672
382,897.8831998629375,39037.06267188723
383,894.7187636225586,40032.75025653863
384,893.8042440786478,46083.815063467795
385,893.4957339778254,36001.025824849065
386,893.4265056210126,42609.585207045304
387,893.1517045066862,46579.47188351908
388,892.9392152529376,42495.89423698783
389,881.6390088642584,31978.234726670016
390,881.6390088642584,32939.60496681241
391,881.6390088642584,52673.17166892566
392,881.6390088642584,37367.76316844024
393,881.0908261878284,47033.77004553305
394,876.5373407340605,49148.979359014695
395,876.5373407340605,48650.085733846754
396,876.5011650037302,44091.721649116334
397,875.9334715629514,39423.32234341245
398,874.6284626236808,49138.112885700764
399,873.8444366742553,39384.92750797352
400,872.1078242081014,40613.891164028544
401,872.1078242081014,45959.51671506534
402,871.9385999161656,50115.41949591519
403,871.8266955520816,37338.34210220451
404,871.2399866358719,27594.427780414233
405,869.0873090696952,47948.07393058719
406,869.0873090696952,36018.782355632524
407,869.0873090696952,52202.677426988215
408,857.5384015931018,42906.344030702494
409,857.5384015931018,49061.52064630104
410,857.2155478351848,47551.62484281777
411,854.9762932785962,24324.959463629886
412,854.9762932785962,39001.789846991785
413,850.3894684658246,49516.547836586455
414,848.8114467680216,61024.122136701866
415,848.8114467680216,42027.80143182608
416,848.0950720995029,31207.619097451694
417,847.9145399880713,31913.92374978739
418,846.9198125450928,33255.490127660516
419,846.3873222702982,37596.12429515369
420,846.3873222702982,39762.83965543255
421,846.3873222702982,48013.09625194957
422,846.150295713909,40986.94147740334
423,845.5546614085243,41205.419105695975
424,845.326573357957,41409.806505527
425,845.326573357957,39696.94072974519
426,843.9987902852001,51109.08936946182
427,842.4604839601437,40385.828277184264
428,842.231124045393,35325.41689246693
429,842.231124045393,40806.9342919183
430,840.6667335982229,48005.50147561114
431,840.3688845576205,42612.95929953863
432,839.9147649431054,37946.32549231479
433,839.3579188523896,26621.19578602462
434,839.0760694319523,33950.36238656206
435,836.8115724430907,28388.601418728533
436,835.6383141589389,32479.462877476628
437,834.6813206896298,49588.93433719019
438,834.6813206896298,35245.36538209356
439,833.7631397229036,26587.404792750087
440,832.4735532783703,30142.895562294714
441,831.50797564517,30566.051689526386
442,831.50797564517,39090.277577950474
443,830.3168397281319,44473.33972280612
444,830.070214941121,40552.51541531729
445,830.070214941121,39701.100097354705
446,829.4100933291589,45357.08872158742
447,829.1118684985933,45835.11894928764
448,828.762298591473,37683.47787757889
449,828.4704847777499,54130.21608771101
450,828.4704847777499,43562.79409376355
451,827.3661425208892,24792.734522992996
452,826.9376758116043,26077.21955629005
453,826.5875511408451,48582.12320955111
454,826.4929363780006,40809.3608093357
455,823.5069052691667,42428.21062457208
456,823.1879668902095,34912.01855275989
457,820.0448925433932,34872.550529846114
458,818.2485494021871,29726.468956490455
459,817.8677988897848,35570.80961549694
460,817.6986904267378,37329.979197760484
461,817.6986904267378,33602.3623974813
462,817.4459797693961,36660.73714894542
463,817.0822867905687,32897.53088464017
464,815.031045098606,32522.826092975036
465,815.031045098606,34904.61822583648
466,815.031045098606,33207.72394166048
467,813.7466639609343,30445.827846795157
468,813.2087415684268,32893.506032829515
469,812.1877649556676,44448.028212003715
470,811.5249560544119,49077.380600701705
471,809.6398709957192,45591.23844064237
472,809.3324973989055,42960.9262879612
473,809.0457091053153,34907.41886307241
474,805.2448953869008,23548.87015025781
475,804.7038245982388,42008.56228746458
476,803.8801349026278,44007.994420274845
477,803.7712081442694,39942.205579181034
478,802.8870039013675,42819.69998385094
479,799.0674654952785,47439.53900179428
480,799.0674654952785,39317.82398105575
481,799.0674654952785,44471.196573687805
482,799.0674654952785,36932.08529792393
483,799.0674654952785,50540.82181227816
484,798.6371895269275,47021.05457075628
485,794.9711288842609,43533.24449862251
486,794.9711288842609,49532.069047022575
487,794.9711288842609,45452.66896999879
488,792.9395207011728,48520.96171745609
489,792.4790718060328,49483.65492161602
490,792.2302103857634,40742.03543896772
491,790.1778353463525,40552.29816098675
492,789.2643990301829,43564.05477642297
493,789.143785960903,29114.165074640347
494,789.143785960903,38950.962852003526
495,789.0243702175771,41364.55859974065
496,788.4811937137154,37549.794234360015
497,787.2492769717344,47476.42393818029
498,787.2492769717344,46455.43019776711
499,787.2492769717344,34233.63830207187
500,786.8752213451121,42970.179715326856
501,785.4907535461048,44418.064403239754
502,784.880411603866,37903.023907713454
503,784.5907785462272,36535.1261066368
504,784.116235774266,51069.732898485236
505,783.1878961188651,52061.824867263625
506,782.8284081794842,59744.53795839819
507,782.7933202057341,35229.946024606244
508,782.3594823301687,60326.67671073187
509,780.2106418951182,51559.05353754194
510,778.0638711847262,36901.108910613235
511,778.0638711847262,39109.53318713404
512,777.8703345762231,43089.83577372678
513,776.8550824469,55551.503371646635
514,776.7381950240542,37549.552070409874
515,775.1022216941066,31851.586000316325
516,773.0096216449085,28551.73071718512
517,771.3290242599029,43832.97546772181
518,770.8313679981521,38527.40621135278
519,770.7350757336236,38913.884539965096
520,770.5365357483741,37235.677666053634
521,770.1955681332233,36310.109422960704
522,770.1452599525733,42778.31847988217
523,769.2169334499619,30387.085618881927
524,769.2169334499619,36904.80793050987
525,768.5101997699501,44124.45251119839
526,768.5101997699501,44431.13920428734
527,768.5101997699501,47017.740787082104
528,768.3120886148708,44744.567187756926
529,768.2900434040838,46378.216348786744
530,767.788631188435,47489.78725530504
531,767.4984804851042,34541.45721166079
532,767.4984804851042,36236.1785536695
533,767.3378995283606,35264.151967478065
534,767.0840167692776,45805.49983721993
535,766.8835815897419,44310.265254462574
536,766.5279360177649,50055.007800352614
537,766.3455147473012,45552.164808064736
538,762.7737458733701,34512.24640598644
539,762.7737458733701,45304.93236288268
540,762.3829683378095,39302.08648943171
541,758.5216944713792,35535.8128686148
542,757.440265972582,45880.981243980685
543,756.4944891379121,40913.16569771872
544,755.3777627244046,39910.01721211118
545,754.8611176526879,36275.11042135245
546,754.7108934977839,44844.19306642868
547,754.5339678179728,46829.00108390658
548,754.5339678179728,50502.79594827249
549,753.0951872916714,41143.001966281794
550,752.7739362229214,42370.58141989107
551,752.5141861910425,46851.29029122709
552,752.5141861910425,43390.0236714783
553,741.5284700739023,34527.262055727864
554,741.5284700739023,48997.313990766765
555,741.3714700739023,49959.37838089434
556,741.3714700739023,45574.20416381777
557,741.3714700739023,40114.172329940244
558,740.9410383617411,35884.75006159646
559,740.8247647705492,56219.074803731826
560,739.4804902386113,63280.64810856377
561,739.4804902386113,62383.29394911008
562,739.2070585264502,52525.13812156131
563,739.0500585264502,53669.11442764244
564,738.8572803745201,44830.07588763665
565,738.7410067833281,52624.453870635334
566,738.7410067833281,55737.80780433916
567,738.7410067833281,62636.63116278859
568,738.700382448875,59282.66981236576
569,738.6959587136133,49455.680429671316
570,738.3701398221685,71957.09232579358
571,737.7599100970039,76014.2087484729
572,737.7599100970039,44242.881034723374
573,737.7599100970039,48974.37503495872
574,737.7599100970039,40698.74148213707
575,737.7184001175981,49998.94538289611
576,737.6215846809625,43984.703874929815
577,734.8316031021511,49993.663169192834
578,734.8316031021511,61613.826351477925
579,734.1093295109591,38646.23329739117
580,732.8410927921683,40888.63570323857
581,732.8410927921683,40906.19662459169
582,732.8410927921683,45266.77501957166
583,732.8410927921683,43954.387453791955
584,732.3950341665274,52032.198287198684
585,720.5231641570417,60712.88004879746
586,720.5231641570417,60282.09972129571
587,720.2141520037973,51038.70518003803
588,719.8275379507973,45958.48068279491
589,719.3532690168702,34855.26568773423
590,719.3532690168702,39266.262196806965
591,718.4011561616244,51472.119582712614
592,718.4011561616244,48892.0141545598
593,718.0145421086245,49496.53873115259
594,717.6456146413126,46890.55098025561
595,717.5601142412293,47934.19238453355
596,717.45139373969,51028.60984961081
597,716.7025989574358,43317.85007387077
598,716.63427756838,44795.1930954163
599,716.63427756838,53547.91106281603
600,716.5610395999538,47891.740768078525
601,716.1067191364538,54576.98851014765
602,716.1067191364538,45475.55230010355
603,715.8833261820685,49496.51204342146
604,715.7794423161863,47930.1959926874
605,715.5921760620367,65173.86862080561
606,715.2895738572445,54506.93985033065
607,715.23550988976,48964.80188377866
608,715.0339402477516,40479.91925116902
609,714.9745090426559,48438.04514585988
610,712.3699651477042,36922.77447258699
611,712.3699651477042,49967.66842240417
612,712.3699651477042,49925.18361972397
613,712.3186716368555,41477.32042651195
614,711.9720543126268,31410.504336129045
615,707.4015464649358,41115.85725761085
616,707.4015464649358,42394.26421575977
617,707.4015464649358,33513.96806056588
618,707.1242662459671,45164.240261603154
619,705.5459774273428,50463.788789455924
620,705.4303597093814,54575.93052817717
621,705.3228989828363,54587.59283417594
622,703.6197877027281,43895.246480937385
623,703.6197877027281,62608.35179095533
624,703.1960120121605,68560.11420946263
625,701.9167924389186,53631.03217845468
626,701.9167924389186,51544.806589471504
627,701.7484869463524,57918.428379444784
628,701.5222177854309,47841.12548267429
629,701.5222177854309,52575.749237590215
630,701.5222177854309,65702.01522538517
631,701.5222177854309,68574.36696696831
632,701.4911904748071,60473.96058236664
633,701.2109297434387,49355.87426533248
634,700.4281964436478,37359.891051919534
635,700.4281964436478,45391.64315072094
636,700.4281964436478,43745.08687171563
637,700.3267388067094,49906.50672935079
638,700.3267388067094,54785.827970209815
639,698.3073079658494,48392.25376488735
640,698.3073079658494,40857.47615456435
641,697.4866244839117,50472.37026617125
642,697.4866244839117,67172.89865172714
643,697.1300800721967,59247.19862009846
644,696.2435025677976,48410.05611063875
645,695.1470270147645,37821.860219997725
646,695.1470270147645,57442.780818410276
647,694.7526316270391,60054.40733039299
