,Fit,Solution,Fit Vector,Time
8,184.75514534129059,[0.         0.         0.         ... 0.10506772 0.98239795 0.97501634],"[[3.05770428e+05 3.05770428e+05 3.05770428e+05 ... 1.84755145e+02
  1.84755145e+02 1.84755145e+02]]",808.2737244
